Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-02-22 00:00:00+05:30,29.901564576777933,30.38601126125645,28.545112079871377,28.619644165039062,11358050,0.0,0.0
1999-02-23 00:00:00+05:30,28.619642791205386,28.88049914221463,27.874339778972605,28.694171905517578,13496539,0.0,0.0
1999-02-24 00:00:00+05:30,28.992300352623634,29.051924843437583,28.485492180705066,28.656911849975586,4473972,0.0,0.0
1999-02-25 00:00:00+05:30,28.321519276176115,28.902856433499746,27.009786738816086,27.799806594848633,9112845,0.0,0.0
1999-02-26 00:00:00+05:30,28.008498077655446,28.008498077655446,26.72657751206352,27.106679916381836,8742340,0.0,0.0
1999-03-01 00:00:00+05:30,26.99487917339701,27.114128125553716,25.95890761063263,26.279388427734375,11579048,0.0,0.0
1999-03-02 00:00:00+05:30,26.279388427734375,26.279388427734375,26.279388427734375,26.279388427734375,0,0.0,0.0
1999-03-03 00:00:00+05:30,26.9054431571172,28.38114452741482,26.398638064583967,27.740182876586914,17784998,0.0,0.0
1999-03-04 00:00:00+05:30,27.725280234420264,28.768705700604873,27.069413900664582,27.501689910888672,16068415,0.0,0.0
1999-03-05 00:00:00+05:30,27.620932859973866,28.261891450037314,27.278090679997472,27.33771514892578,8408364,0.0,0.0
1999-03-08 00:00:00+05:30,27.6507455938506,28.761246154962414,26.16013681099758,27.315357208251953,10609996,0.0,0.0
1999-03-09 00:00:00+05:30,27.419705686626024,27.717828114276777,26.547702778484194,26.69676399230957,9029351,0.0,0.0
1999-03-10 00:00:00+05:30,27.57621545818566,28.835777282714844,27.248280850140382,28.835777282714844,24834760,0.0,0.0
1999-03-11 00:00:00+05:30,29.47674058512174,29.812126046194376,27.591121673583984,27.591121673583984,19798769,0.0,0.0
1999-03-12 00:00:00+05:30,27.799806594848633,28.321519276176115,27.434608904830434,27.799806594848633,7901921,0.0,0.0
1999-03-15 00:00:00+05:30,27.874341437408823,28.500395530168188,27.531502150074985,27.6507511138916,7477928,0.0,0.0
1999-03-16 00:00:00+05:30,27.538947978573663,27.725275192484343,26.622225444980952,26.75638198852539,12796755,0.0,0.0
1999-03-17 00:00:00+05:30,27.278099491040575,27.486785199696797,26.085615661847136,26.309206008911133,8378359,0.0,0.0
1999-03-18 00:00:00+05:30,26.234670384664962,26.51788514977146,25.638428617741944,26.070701599121094,7065677,0.0,0.0
1999-03-19 00:00:00+05:30,26.08561015129579,26.234671340275536,25.489368362654375,25.57880210876465,4860653,0.0,0.0
1999-03-22 00:00:00+05:30,25.12417104031239,25.862023281811695,24.81859778783076,24.96765899658203,4902139,0.0,0.0
1999-03-23 00:00:00+05:30,24.893126753503456,26.96506690979004,24.59500288975557,26.96506690979004,9629203,0.0,0.0
1999-03-24 00:00:00+05:30,26.309202808591806,27.695467539404873,25.645882683652577,26.29429817199707,17919632,0.0,0.0
1999-03-25 00:00:00+05:30,25.93654712392613,26.801098991451404,25.638427734375,25.638427734375,7865914,0.0,0.0
1999-03-26 00:00:00+05:30,25.891836530495492,25.921648773405146,24.59500693120369,24.744068145751953,6348151,0.0,0.0
1999-03-29 00:00:00+05:30,24.744068145751953,24.744068145751953,24.744068145751953,24.744068145751953,0,0.0,0.0
1999-03-30 00:00:00+05:30,24.311787036229294,24.72915686627006,23.55157796787625,24.0136661529541,10105901,0.0,0.0
1999-03-31 00:00:00+05:30,25.49682553999422,25.936552396612374,25.0421881115874,25.11672019958496,5323946,0.0,0.0
1999-04-01 00:00:00+05:30,25.35521140059803,25.47446034986137,24.706798948075527,24.826047897338867,3735828,0.0,0.0
1999-04-02 00:00:00+05:30,24.826047897338867,24.826047897338867,24.826047897338867,24.826047897338867,0,0.0,0.0
1999-04-05 00:00:00+05:30,23.93169033163586,23.998767142238027,22.843547821044922,22.843547821044922,3638061,0.0,0.0
1999-04-06 00:00:00+05:30,21.91936672544949,22.5081562294455,21.390201700385564,22.06097412109375,4259116,0.0,0.0
1999-04-07 00:00:00+05:30,22.24729817166525,23.685733422973225,22.217485934483,23.02986717224121,10643529,0.0,0.0
1999-04-08 00:00:00+05:30,23.178930199954102,23.462146493818032,22.075881716874648,22.35909652709961,3819264,0.0,0.0
1999-04-09 00:00:00+05:30,22.359091883802165,22.50815306014354,21.017547231284457,21.047359466552734,4014285,0.0,0.0
1999-04-12 00:00:00+05:30,20.816318187876142,21.464732166809444,20.287151682433468,21.390201568603516,3645242,0.0,0.0
1999-04-13 00:00:00+05:30,20.793954693930132,21.300761191015823,20.719425592168108,20.957921981811523,3479277,0.0,0.0
1999-04-14 00:00:00+05:30,20.957921981811523,20.957921981811523,20.957921981811523,20.957921981811523,0,0.0,0.0
1999-04-15 00:00:00+05:30,20.53310338549968,21.144251323128632,20.272247033761385,21.092079162597656,3136931,0.0,0.0
1999-04-16 00:00:00+05:30,21.16661286088921,22.783920288085938,21.16661286088921,22.783920288085938,4454267,0.0,0.0
1999-04-19 00:00:00+05:30,21.01755029722642,22.560327021038706,20.88339521894927,21.91936683654785,3342717,0.0,0.0
1999-04-20 00:00:00+05:30,21.785214108345183,22.34419143600787,21.17406609754404,21.472187042236328,3120305,0.0,0.0
1999-04-21 00:00:00+05:30,21.68832305980686,21.986443976991964,21.352936100699303,21.494544982910156,3364389,0.0,0.0
1999-04-22 00:00:00+05:30,21.50945292032538,21.800121563917674,20.570371664527535,20.846134185791016,3002265,0.0,0.0
1999-04-23 00:00:00+05:30,20.689616552641795,21.16661088921878,20.585273716969585,20.85358238220215,2087725,0.0,0.0
1999-04-26 00:00:00+05:30,19.24373143212344,20.42131065766215,19.191560745239258,19.191560745239258,3517888,0.0,0.0
1999-04-27 00:00:00+05:30,19.191560745239258,19.191560745239258,19.191560745239258,19.191560745239258,0,0.0,0.0
1999-04-28 00:00:00+05:30,19.191555870140206,19.817609888274756,18.79654446640197,19.676002502441406,2229602,0.0,0.0
1999-04-29 00:00:00+05:30,19.78779876689266,20.808862686157227,19.71326669113712,20.808862686157227,3649505,0.0,0.0
1999-04-30 00:00:00+05:30,21.24113953526908,21.613791027977022,21.01754923309984,21.323123931884766,3364144,0.0,0.0
1999-05-03 00:00:00+05:30,21.464732445669096,21.598886040543768,20.123186111450195,20.123186111450195,2735226,0.0,0.0
1999-05-04 00:00:00+05:30,20.123186707976433,21.733041763305664,20.100828269380827,21.733041763305664,4129804,0.0,0.0
1999-05-05 00:00:00+05:30,21.017548552450414,22.314374933584393,20.883393485310172,20.943017959594727,6362345,0.0,0.0
1999-05-06 00:00:00+05:30,21.166605905003475,22.619945526123047,20.943014166927668,22.619945526123047,8222131,0.0,0.0
1999-05-07 00:00:00+05:30,23.700642912250345,24.431039859814444,23.253460774557457,24.162731170654297,10027991,0.0,0.0
1999-05-10 00:00:00+05:30,23.998765928373164,24.81114735226515,23.417430137400448,24.1478271484375,8294661,0.0,0.0
1999-05-11 00:00:00+05:30,24.222357304824797,25.467011792675738,24.0882022092794,24.445947647094727,7157734,0.0,0.0
1999-05-12 00:00:00+05:30,25.191246294649808,26.383732853882652,23.93168442500896,25.153980255126953,17801134,0.0,0.0
1999-05-13 00:00:00+05:30,26.59987211079907,27.166301727294922,25.578805073402158,27.166301727294922,15729622,0.0,0.0
1999-05-14 00:00:00+05:30,27.725275979082927,29.342584609985348,26.95016080046937,29.34258460998535,20238782,0.0,0.0
1999-05-17 00:00:00+05:30,28.403508350025522,30.557434852593946,27.054509480729127,28.612194061279297,16446747,0.0,0.0
1999-05-18 00:00:00+05:30,28.32152288903624,29.797224407273635,28.03830807556479,28.679269790649414,11000362,0.0,0.0
1999-05-19 00:00:00+05:30,27.568758952943536,29.588531141642825,27.568758952943536,28.791057586669922,13826111,0.0,0.0
1999-05-20 00:00:00+05:30,28.917757730621553,30.24439771747336,28.172454833984375,28.172454833984375,9095520,0.0,0.0
1999-05-21 00:00:00+05:30,28.48548940881198,28.48548940881198,26.24958012269787,26.681856155395508,6302286,0.0,0.0
1999-05-24 00:00:00+05:30,26.383729905847634,26.383729905847634,25.571348732143512,26.234668731689453,4771122,0.0,0.0
1999-05-25 00:00:00+05:30,26.204861881919243,28.172460883314145,25.98872239315421,27.352628707885742,9073055,0.0,0.0
1999-05-26 00:00:00+05:30,27.650750942101336,28.023399500796224,25.9067393080354,26.10797119140625,6530157,0.0,0.0
1999-05-27 00:00:00+05:30,26.23467737041584,27.11413413662647,25.042190551757812,25.042190551757812,6993309,0.0,0.0
1999-05-28 00:00:00+05:30,24.803687837972348,25.6756920654572,23.55157832866868,25.35521125793457,10266747,0.0,0.0
1999-05-31 00:00:00+05:30,26.08561084877518,27.389892578125,25.93654965580982,27.389892578125,13578436,0.0,0.0
1999-06-01 00:00:00+05:30,27.129035458350597,27.702918809437936,26.25702972983702,26.316654205322266,10542324,0.0,0.0
1999-06-02 00:00:00+05:30,26.674396879897504,27.53894876790405,26.33155764506154,27.382436752319336,6531936,0.0,0.0
1999-06-03 00:00:00+05:30,27.71782048245451,28.172454833984375,27.14393719269834,28.172454833984375,9852085,0.0,0.0
1999-06-04 00:00:00+05:30,28.709082927876892,30.36365498124844,28.709082927876892,29.812129974365234,20170353,0.0,0.0
1999-06-07 00:00:00+05:30,29.91646414394104,29.946276376543764,28.977380300593854,29.148799896240234,8900838,0.0,0.0
1999-06-08 00:00:00+05:30,28.805970946808138,30.669228728760256,28.716534217201062,30.4829044342041,11870917,0.0,0.0
1999-06-09 00:00:00+05:30,30.810830237347428,31.250559998489777,29.372397938519743,29.640705108642578,15331779,0.0,0.0
1999-06-10 00:00:00+05:30,30.028265492903063,30.393463192457,28.35133225446055,28.574922561645508,9424643,0.0,0.0
1999-06-11 00:00:00+05:30,28.768705827424956,28.768705827424956,27.0172433399101,27.211021423339844,10007561,0.0,0.0
1999-06-14 00:00:00+05:30,25.93655266126138,26.83091695541219,25.511730437541196,26.61478042602539,6513124,0.0,0.0
1999-06-15 00:00:00+05:30,26.786200095993543,28.157557296653014,26.4657192355616,26.860729217529297,19379775,0.0,0.0
1999-06-16 00:00:00+05:30,27.12903609259757,28.53020536470356,25.936549522291152,28.217178344726562,25389071,0.0,0.0
1999-06-17 00:00:00+05:30,29.103225780996365,29.83781199288934,28.65641498921403,29.42886734008789,23092282,0.574892,0.0
1999-06-18 00:00:00+05:30,29.512170728586547,30.73900469924539,29.45915994251982,30.133161544799805,27894850,0.0,0.0
1999-06-21 00:00:00+05:30,30.345203178288866,31.912826295013367,30.292192394861353,31.5341739654541,21310349,0.0,0.0
1999-06-22 00:00:00+05:30,32.25361078332756,33.85152310755085,31.685633826521542,33.29869079589844,31403977,0.0,0.0
1999-06-23 00:00:00+05:30,33.245681947139005,33.57889732553844,31.049497218065234,31.216106414794922,23642309,0.0,0.0
1999-06-24 00:00:00+05:30,30.90560451755978,31.958258251260528,30.307335317323084,31.678056716918945,19122791,0.0,0.0
1999-06-25 00:00:00+05:30,31.958264385266606,33.003344490235364,31.579612042231833,31.76136589050293,24399250,0.0,0.0
1999-06-28 00:00:00+05:30,32.064293368430334,32.48838577910342,31.534182377680068,31.980993270874023,11505928,0.0,0.0
1999-06-29 00:00:00+05:30,32.23089549496307,32.70042476704692,31.67048929779267,32.21574783325195,8086892,0.0,0.0
1999-06-30 00:00:00+05:30,32.3672019051169,32.3672019051169,31.057065147170675,31.185808181762695,17678314,0.0,0.0
1999-07-01 00:00:00+05:30,31.284264546706893,31.428152264224483,30.0952966656215,30.41336441040039,29130316,0.0,0.0
1999-07-02 00:00:00+05:30,30.663271055958138,31.428149549625545,30.367924830292637,31.216106414794922,19597976,0.0,0.0
1999-07-05 00:00:00+05:30,31.503881545481605,33.533457059819966,31.503881545481605,33.169952392578125,32982770,0.0,0.0
1999-07-06 00:00:00+05:30,33.39715254216102,33.6546357150579,32.34449835276965,32.83674621582031,25083551,0.0,0.0
1999-07-07 00:00:00+05:30,33.389576082546284,34.45737785312809,32.85188828125269,33.66978073120117,27219864,0.0,0.0
1999-07-08 00:00:00+05:30,33.949970903197766,36.36577224731445,33.949970903197766,36.36577224731445,38071905,0.0,0.0
1999-07-09 00:00:00+05:30,37.36541873647655,39.28139877319336,37.36541873647655,39.28139877319336,28524223,0.0,0.0
1999-07-12 00:00:00+05:30,42.10615708363493,42.424224853515625,42.10615708363493,42.424224853515625,3206700,0.0,0.0
1999-07-13 00:00:00+05:30,45.8169465208361,45.82451733670991,44.07514329458356,45.60490036010742,27311076,0.0,0.0
1999-07-14 00:00:00+05:30,44.6658371431181,44.6658371431181,41.96225716749619,42.18187713623047,18468840,0.0,0.0
1999-07-15 00:00:00+05:30,42.42421631192503,44.34777020752283,41.41699939754313,42.34848403930664,31705734,0.0,0.0
1999-07-16 00:00:00+05:30,42.6059692600266,43.75707393177639,41.076215266521444,42.97705078125,17319467,0.0,0.0
1999-07-19 00:00:00+05:30,43.39357339400827,44.59011521678214,41.74264989818174,42.18946075439453,10890395,0.0,0.0
1999-07-20 00:00:00+05:30,41.84866598068419,42.70442143612116,39.4252933563736,39.97812271118164,15690625,0.0,0.0
1999-07-21 00:00:00+05:30,39.37985719186815,42.393931631862785,37.880392295976854,41.32612991333008,15840481,0.0,0.0
1999-07-22 00:00:00+05:30,41.2731162149411,42.33334402716085,41.05349621838237,41.401859283447266,10707945,0.0,0.0
1999-07-23 00:00:00+05:30,41.636623184165295,41.992554043861226,40.440081508748506,40.659698486328125,9773731,0.0,0.0
1999-07-26 00:00:00+05:30,40.1901684759361,40.1901684759361,38.94061603660509,39.42529296875,8741531,0.0,0.0
1999-07-27 00:00:00+05:30,39.22838808388408,40.25074963087881,38.81944346508618,39.2359619140625,10100782,0.0,0.0
1999-07-28 00:00:00+05:30,38.92546508627115,39.60703738913351,37.6607651900908,38.06970977783203,11451417,0.0,0.0
1999-07-29 00:00:00+05:30,38.4559528849606,38.4559528849606,36.22190130933518,36.60812759399414,10746937,0.0,0.0
1999-07-30 00:00:00+05:30,36.38849412316665,37.547172549802966,35.835661807866884,36.92618179321289,14304599,0.0,0.0
1999-08-02 00:00:00+05:30,36.8050127747201,36.8050127747201,34.77543733568505,34.97233581542969,7453512,0.0,0.0
1999-08-03 00:00:00+05:30,35.19953497378067,35.72964894270287,34.47252247827782,35.13895034790039,11384716,0.0,0.0
1999-08-04 00:00:00+05:30,36.48694844410143,37.95612088541562,35.80537300961401,37.842525482177734,19840761,0.0,0.0
1999-08-05 00:00:00+05:30,37.94097359819641,38.84216601715823,36.36577956899153,38.27418899536133,19038733,0.0,0.0
1999-08-06 00:00:00+05:30,38.8800338966442,40.099294105379855,37.887964506792905,39.288978576660156,18723048,0.0,0.0
1999-08-09 00:00:00+05:30,39.68277636347605,42.431790543519476,39.37985327873239,42.28790283203125,29545318,0.0,0.0
1999-08-10 00:00:00+05:30,42.14402369205785,42.14402369205785,39.569189008291055,40.03871536254883,21420472,0.0,0.0
1999-08-11 00:00:00+05:30,38.47108691483734,41.34127333453308,38.3271992038156,40.1977424621582,19560247,0.0,0.0
1999-08-12 00:00:00+05:30,39.993268740180525,40.59153804092833,39.0769287050413,39.24353790283203,6402636,0.0,0.0
1999-08-13 00:00:00+05:30,39.22838893975556,39.53131200290373,37.56231812256032,37.74407196044922,7360494,0.0,0.0
1999-08-16 00:00:00+05:30,38.31962588790202,40.394641501903074,38.04699812391304,39.96297836303711,15024604,0.0,0.0
1999-08-17 00:00:00+05:30,40.03870351284507,42.401494309942045,39.12994037285836,41.962257385253906,22277230,0.0,0.0
1999-08-18 00:00:00+05:30,42.39392795451238,45.32469602240761,42.25761105712648,45.01420211791992,27055287,0.0,0.0
1999-08-19 00:00:00+05:30,44.3704850499592,44.3704850499592,41.51544674638579,41.666908264160156,14263358,0.0,0.0
1999-08-20 00:00:00+05:30,41.63662196550468,43.44658058005941,38.94061560547738,42.742286682128906,15078484,0.0,0.0
1999-08-23 00:00:00+05:30,43.317830240956916,46.1652946472168,43.317830240956916,46.1652946472168,21692735,0.0,0.0
1999-08-24 00:00:00+05:30,46.362190883562356,47.71019368479011,45.45342491627331,46.86958312988281,17273598,0.0,0.0
1999-08-25 00:00:00+05:30,48.08885542350148,48.452360073219474,43.12093542856405,45.498870849609375,14827026,0.0,0.0
1999-08-26 00:00:00+05:30,46.1956004314286,48.149450011899035,45.642771019708874,46.79387283325195,16187707,0.0,0.0
1999-08-27 00:00:00+05:30,47.71021130480796,47.97526826878381,46.37735265351394,47.498165130615234,12119739,0.0,0.0
1999-08-30 00:00:00+05:30,47.25582170259564,49.133938733148966,45.9305400364087,48.013126373291016,23313280,0.0,0.0
1999-08-31 00:00:00+05:30,47.71020459522614,48.38420313491178,46.72570614674202,47.074066162109375,11737373,0.0,0.0
1999-09-01 00:00:00+05:30,48.3917797001703,48.3917797001703,45.04449322831672,45.77907943725586,16012599,0.0,0.0
1999-09-02 00:00:00+05:30,44.983913597181704,46.801446251528134,44.86274435155056,45.7109260559082,22436369,0.0,0.0
1999-09-03 00:00:00+05:30,45.8926717526205,46.453077906347396,44.764285614898284,44.95361328125,13682866,0.0,0.0
1999-09-06 00:00:00+05:30,45.58975320712898,46.34705791741032,45.08236079997535,45.741214752197266,13353801,0.0,0.0
1999-09-07 00:00:00+05:30,46.188015806008465,47.596600340138494,45.59731741246971,46.05927276611328,15856966,0.0,0.0
1999-09-08 00:00:00+05:30,46.49851908859597,47.22553148401793,45.461012789575705,46.377349853515625,10887478,0.0,0.0
1999-09-09 00:00:00+05:30,46.612104555482745,46.649970687137696,45.25653081090144,45.62760925292969,7169653,0.0,0.0
1999-09-10 00:00:00+05:30,46.18802518499766,47.074069940167504,45.75636204631901,46.377349853515625,18458017,0.0,0.0
1999-09-13 00:00:00+05:30,46.377349853515625,46.377349853515625,46.377349853515625,46.377349853515625,0,0.0,0.0
1999-09-14 00:00:00+05:30,46.57424337499638,47.33154794922009,45.60489267577335,46.02140808105469,14305883,0.0,0.0
1999-09-15 00:00:00+05:30,46.64997857025726,47.089215520476735,45.66548310133981,45.9532585144043,9119117,0.0,0.0
1999-09-16 00:00:00+05:30,45.75636094021471,46.01384405100605,43.204242279444614,43.51473617553711,16343355,0.0,0.0
1999-09-17 00:00:00+05:30,43.249683311252475,44.52953118520997,42.59840314963149,44.19631576538086,11301310,0.0,0.0
1999-09-20 00:00:00+05:30,44.07513600389504,44.36291138118012,41.894099185213726,42.11371612548828,8993636,0.0,0.0
1999-09-21 00:00:00+05:30,42.13643874342753,42.47722794693586,40.89446020114927,41.10650634765625,10361455,0.0,0.0
1999-09-22 00:00:00+05:30,41.795651502239814,42.81801305689403,40.97019144334107,41.57603454589844,9543032,0.0,0.0
1999-09-23 00:00:00+05:30,41.53816590120145,41.79564897810888,40.144725944954466,40.59153366088867,9313001,0.0,0.0
1999-09-24 00:00:00+05:30,40.62940078016818,43.7722176027891,40.45522078141264,42.401493072509766,15499038,0.0,0.0
1999-09-27 00:00:00+05:30,41.65176478588251,42.711992501669805,39.83423242026425,40.159873962402344,7880119,0.0,0.0
1999-09-28 00:00:00+05:30,40.137154746180464,41.409425569619465,39.07692704994142,40.6142578125,10011198,0.0,0.0
1999-09-29 00:00:00+05:30,40.879315148331195,42.4014952506142,40.52338130257483,41.045921325683594,6042918,0.0,0.0
1999-09-30 00:00:00+05:30,41.348844373826275,42.25761061496291,40.92475506932788,41.295833587646484,8562145,0.0,0.0
1999-10-01 00:00:00+05:30,41.159526608887326,41.50031287581331,39.993277057120466,40.35678482055664,6607634,0.0,0.0
1999-10-04 00:00:00+05:30,40.59153996390081,40.66727224331885,39.001201291903136,39.266258239746094,6071243,0.0,0.0
1999-10-05 00:00:00+05:30,39.37985074747359,40.25832462170357,38.925469164624914,39.834232330322266,7627059,0.0,0.0
1999-10-06 00:00:00+05:30,38.92547831018081,40.440087962281,38.33477970164477,38.68313980102539,11262893,0.0,0.0
1999-10-07 00:00:00+05:30,38.92546655578314,40.89445730290925,38.92546655578314,40.31133270263672,7349870,0.0,0.0
1999-10-08 00:00:00+05:30,40.879318776920734,42.18188203513739,40.28862025834453,41.71235275268555,8245327,0.0,0.0
1999-10-11 00:00:00+05:30,41.8713874545407,43.46172611541085,41.43972130403445,42.24246597290039,12798999,0.0,0.0
1999-10-12 00:00:00+05:30,42.37878642103539,42.70442803457324,41.500312352208816,42.015281677246094,6513109,0.0,0.0
1999-10-13 00:00:00+05:30,41.19738312736499,43.52988168582304,41.19738312736499,42.393924713134766,5786575,0.0,0.0
1999-10-14 00:00:00+05:30,42.99977161026715,45.786655011913496,42.99977161026715,44.08271789550781,10154693,0.0,0.0
1999-10-15 00:00:00+05:30,44.226601768219524,44.378063301084296,41.04592163829887,41.52302169799805,4270445,0.0,0.0
1999-10-18 00:00:00+05:30,41.62147671660115,42.40907375320982,40.674847315469876,41.21253204345703,6253432,0.0,0.0
1999-10-19 00:00:00+05:30,41.21253204345703,41.21253204345703,41.21253204345703,41.21253204345703,0,0.0,0.0
1999-10-20 00:00:00+05:30,42.106149908561946,43.42385772421286,42.106149908561946,42.85588073730469,5226075,0.0,0.0
1999-10-21 00:00:00+05:30,43.166376387574715,44.68098576800961,42.44693783638615,42.80287170410156,9090307,0.0,0.0
1999-10-22 00:00:00+05:30,42.40907603155109,43.31784235569965,40.137161728709835,42.568111419677734,7562148,0.0,0.0
1999-10-25 00:00:00+05:30,43.35570653596672,45.589754594778,43.18909732379033,44.68098831176758,15772074,0.0,0.0
1999-10-26 00:00:00+05:30,44.40077917126795,45.059633031735245,42.5832469136855,43.022483825683594,6901841,0.0,0.0
1999-10-27 00:00:00+05:30,44.06000167567985,44.226607877314756,40.00084710950561,40.47794723510742,15054589,0.0,0.0
1999-10-28 00:00:00+05:30,40.14474178421569,40.743011256456604,38.774019761418764,39.2132568359375,7104961,0.0,0.0
1999-10-29 00:00:00+05:30,39.076930511185154,39.379853598387704,36.23703636760649,36.55510711669922,9664484,0.0,0.0
1999-11-01 00:00:00+05:30,36.350637330397646,36.577828154168195,33.63191223144531,33.63191223144531,5284390,0.0,0.0
1999-11-02 00:00:00+05:30,32.80644929843967,34.82088044860807,30.943479703746387,34.3134880065918,12590113,0.0,0.0
1999-11-03 00:00:00+05:30,34.68455493021536,34.83601341986245,31.73106614114814,33.14722442626953,8408594,0.0,0.0
1999-11-04 00:00:00+05:30,33.17752137379685,34.53309826194658,32.71556598103893,33.88938903808594,5429905,0.0,0.0
1999-11-05 00:00:00+05:30,33.62433703663081,35.88868039623152,33.62433703663081,35.388858795166016,10562921,0.0,0.0
1999-11-08 00:00:00+05:30,35.388858795166016,35.388858795166016,35.388858795166016,35.388858795166016,0,0.0,0.0
1999-11-09 00:00:00+05:30,34.98748046795159,35.7447850964109,33.77579426844062,35.343414306640625,5810470,0.0,0.0
1999-11-10 00:00:00+05:30,35.59333488815384,36.26733658686327,35.13895019601577,35.75994110107422,3286061,0.0,0.0
1999-11-11 00:00:00+05:30,35.74478634127469,36.259755556802226,34.76786472346698,35.154090881347656,4364647,0.0,0.0
1999-11-12 00:00:00+05:30,34.83601956237278,35.123797979587536,34.09386258103851,34.81330108642578,3342639,0.0,0.0
1999-11-15 00:00:00+05:30,35.21467689674493,35.69935080971046,34.23775222498847,34.41950607299805,4287024,0.0,0.0
1999-11-16 00:00:00+05:30,34.230180485263695,34.91175594940543,33.245684937661345,34.1014404296875,6260623,0.0,0.0
1999-11-17 00:00:00+05:30,34.68456722443371,35.517601273005425,34.09386865423063,34.15445327758789,6764796,0.0,0.0
1999-11-18 00:00:00+05:30,34.11657971895198,34.381636634764504,33.1017920208736,34.18473815917969,3244001,0.0,0.0
1999-11-19 00:00:00+05:30,34.36649799360472,34.98748583394086,34.07871953740132,34.192317962646484,3820658,0.0,0.0
1999-11-22 00:00:00+05:30,34.15445095899092,34.23018022551637,33.518315471984565,33.745506286621094,3224057,0.0,0.0
1999-11-23 00:00:00+05:30,33.745506286621094,33.745506286621094,33.745506286621094,33.745506286621094,0,0.0,0.0
1999-11-24 00:00:00+05:30,34.41951073142043,36.44908659703519,34.03328450589226,36.33549118041992,11102866,0.0,0.0
1999-11-25 00:00:00+05:30,36.744430368586194,37.168522674323064,35.63119183485186,35.971981048583984,9221011,0.0,0.0
1999-11-26 00:00:00+05:30,35.97197636770299,36.27489638875166,35.06321027443783,35.22981643676758,3390836,0.0,0.0
1999-11-29 00:00:00+05:30,35.29040837133921,35.29040837133921,34.048429695542445,34.42708206176758,3673051,0.0,0.0
1999-11-30 00:00:00+05:30,34.16202073386405,34.51795156083769,32.867028420103104,33.09421920776367,6691520,0.0,0.0
1999-12-01 00:00:00+05:30,33.6243410461843,34.45737815231618,33.32141791394351,33.77580261230469,4298734,0.0,0.0
1999-12-02 00:00:00+05:30,34.078716406749734,35.82051957138102,33.927257883790475,34.97991180419922,6174196,0.0,0.0
1999-12-03 00:00:00+05:30,35.42672344888952,35.59333266647089,34.01813852883451,34.28319549560547,4866446,0.0,0.0
1999-12-06 00:00:00+05:30,34.8208861884516,35.09351703324705,34.0787259518166,34.6618537902832,2859929,0.0,0.0
1999-12-07 00:00:00+05:30,34.85117063062953,35.41157684412189,34.427081316267305,34.631553649902344,4176452,0.0,0.0
1999-12-08 00:00:00+05:30,35.29040821362339,35.71450055033395,33.790943402844185,34.14687728881836,5758036,0.0,0.0
1999-12-09 00:00:00+05:30,34.343775881360216,34.44222664210989,33.116941855372865,33.404720306396484,3530480,0.0,0.0
1999-12-10 00:00:00+05:30,34.002986508754766,34.82844961421247,33.41228802906724,33.57132339477539,6679512,0.0,0.0
1999-12-13 00:00:00+05:30,33.775800745910026,33.9272623036609,32.41265275627288,32.73072052001953,2540257,0.0,0.0
1999-12-14 00:00:00+05:30,32.57926488780033,32.851892726277214,31.36000440250176,31.685646057128906,5249934,0.0,0.0
1999-12-15 00:00:00+05:30,32.10972880179823,33.77579986340552,31.51145943313949,32.980628967285156,2872260,0.0,0.0
1999-12-16 00:00:00+05:30,33.28355120473046,33.47287588072747,32.13244644105425,32.41265106201172,1979041,0.0,0.0
1999-12-17 00:00:00+05:30,32.707996896726065,33.16995537157133,31.655345922740146,31.776512145996094,3325110,0.0,0.0
1999-12-20 00:00:00+05:30,31.5796197439051,32.102159923827166,30.882899504009007,31.064653396606445,2797616,0.0,0.0
1999-12-21 00:00:00+05:30,31.503879685394125,31.806799721033663,30.405785887904088,30.564821243286133,3666940,0.0,0.0
1999-12-22 00:00:00+05:30,32.094577914658124,33.01091796175745,31.20095935964043,32.99577331542969,7156268,0.0,0.0
1999-12-23 00:00:00+05:30,33.92725895069083,34.35892208632505,32.83673885771903,33.19267272949219,5249391,0.0,0.0
1999-12-24 00:00:00+05:30,33.01849152214875,33.62433465643937,32.079433005715295,32.268760681152344,3917526,0.0,0.0
1999-12-27 00:00:00+05:30,32.41265717031005,32.56411573362656,30.754156655904634,31.072227478027344,2495279,0.0,0.0
1999-12-28 00:00:00+05:30,31.35241937262362,31.56446551631415,30.602688561971178,30.76929473876953,4363238,0.0,0.0
1999-12-29 00:00:00+05:30,31.655339612703187,31.7689349972159,31.064641201189417,31.291831970214844,1441638,0.0,0.0
1999-12-30 00:00:00+05:30,31.35242774080413,31.655350884071467,30.307347419122788,30.53453826904297,976613,0.0,0.0
1999-12-31 00:00:00+05:30,30.53453826904297,30.53453826904297,30.53453826904297,30.53453826904297,0,0.0,0.0
2000-01-03 00:00:00+05:30,31.413000411173066,32.904891047476426,31.413000411173066,32.829158782958984,3528277,0.0,0.0
2000-01-04 00:00:00+05:30,32.86702944188835,33.16995251155973,31.20095858881558,31.5341739654541,3544397,0.0,0.0
2000-01-05 00:00:00+05:30,29.383433812123528,32.988207214720894,29.383433812123528,32.2990608215332,5849540,0.0,0.0
2000-01-06 00:00:00+05:30,32.56409785295672,34.8208665939539,32.56409785295672,33.63947296142578,10274966,0.0,0.0
